gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_Fiber optic,InternetService_No,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,n_services,charge_tenure_ratio,charge_consistency,tenure_log,is_new_user,is_long_term,MonthlyCharges_log,TotalCharges_log,AvgCharges,LongTermCustomer
0,0,1,1,4,1,0,0,0,0,0,0,0,0,0,20.85,62.9,0,0,1,0,0,0,1,1,5.2125,0.7541966426858513,1.6094379124341003,1,0,3.084200921541599,4.157319361383489,15.725,0
1,0,0,0,33,1,0,1,0,0,1,1,0,2,1,88.95,3027.65,0,1,0,0,0,1,0,4,2.6954545454545453,1.03144429114075,3.5263605246161616,0,0,4.499253960396542,8.015872254664492,91.7469696969697,1
0,1,0,0,27,1,1,0,0,1,0,0,0,0,1,78.05,2135.5,1,1,0,0,0,1,0,3,2.890740740740741,1.013358008873704,3.332204510175204,0,0,4.370080563655481,7.66692425508408,79.0925925925926,1
1,0,1,0,72,1,1,0,0,0,0,0,0,2,1,23.55,1723.95,0,0,1,1,0,0,0,2,0.32708333333333334,1.01671974522293,4.290459441148391,0,1,3.2007118542405295,7.452953343538126,23.94375,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,19.75,19.75,0,0,1,0,0,0,1,1,19.75,1.0,0.6931471805599453,1,0,3.0325462466767075,3.0325462466767075,19.75,0
1,1,0,0,71,0,0,1,1,0,0,1,1,1,1,56.45,3985.35,0,0,0,0,0,1,0,4,0.7950704225352113,0.9943612071008869,4.276666119016055,0,1,4.050915004294764,8.290631304243542,56.131690140845066,1
0,0,0,0,13,1,1,0,0,0,0,0,1,0,1,85.95,1215.65,0,1,0,0,0,1,0,3,6.611538461538462,1.0879760146775852,2.6390573296152584,0,0,4.465333240800292,7.103856459184463,93.51153846153846,0
0,0,1,1,25,0,0,1,1,1,0,1,1,0,1,58.6,1502.65,1,0,0,0,1,0,0,5,2.344,1.0256996587030718,3.258096538021482,0,0,4.087655574071304,7.315650764662011,60.106,1
1,0,0,0,67,1,0,0,0,0,1,0,0,2,0,50.55,3260.1,0,0,0,1,0,0,0,2,0.7544776119402985,0.9625758448115506,4.219507705176107,0,1,3.942552210462969,8.089819840759192,48.65820895522388,1
1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,35.45,35.45,1,0,0,0,0,1,0,1,35.45,1.0,0.6931471805599453,1,0,3.5959414584546674,3.5959414584546674,35.45,0
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,44.35,81.25,1,0,0,0,0,1,0,1,22.175,0.9160090191657272,1.0986122886681098,1,0,3.814410176561146,4.409763389645481,40.625,0
0,0,0,0,43,1,1,0,0,0,0,0,0,2,1,25.7,1188.2,0,0,1,0,1,0,0,2,0.5976744186046511,1.0751968147678945,3.784189633918261,0,0,3.2846635654062037,7.081036091123942,27.632558139534886,1
0,0,0,0,23,1,0,1,0,0,0,0,0,0,1,75.0,1778.5,0,1,0,1,0,0,0,2,3.260869565217391,1.0310144927536231,3.1780538303479458,0,0,4.330733340286331,7.484087704950247,77.32608695652173,0
0,0,1,1,64,1,0,0,0,0,0,0,0,2,0,20.2,1277.75,0,0,1,0,0,0,1,1,0.315625,0.9883586014851485,4.174387269895637,0,1,3.054001181677967,7.153638317265837,19.96484375,1
1,0,0,1,57,1,0,0,0,0,0,0,0,2,1,19.6,1170.55,0,0,1,0,0,0,1,1,0.34385964912280703,1.047753311851056,4.060443010546419,0,1,3.0252910757955354,7.0660829373614416,20.5359649122807,1
0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,70.45,70.45,1,1,0,0,0,0,1,1,70.45,1.0,0.6931471805599453,1,0,4.268997904375876,4.268997904375876,70.45,0
0,1,1,1,72,1,1,1,1,1,1,1,1,2,1,88.05,6425.65,0,0,0,0,1,0,0,8,1.2229166666666667,1.013573411571708,4.290459441148391,0,1,4.489198009735671,8.768208686132068,89.24513888888889,1
0,0,0,0,8,1,1,1,0,0,1,0,1,0,0,71.15,563.65,1,0,0,0,0,1,0,5,8.89375,0.9902494729444834,2.1972245773362196,0,0,4.27874728521988,6.33620607016968,70.45625,0
0,0,1,0,61,1,1,0,1,0,0,1,1,2,1,101.05,5971.25,0,1,0,1,0,0,0,5,1.6565573770491804,0.9687218630608123,4.127134385045092,0,1,4.625462889255854,8.694879019805663,97.88934426229508,1
1,0,0,0,64,1,1,1,1,0,0,0,0,1,1,84.3,5289.05,0,1,0,0,1,0,0,4,1.3171875,0.9803251037959668,4.174387269895637,0,1,4.446174454497633,8.573582976603518,82.64140625,1
1,1,1,0,71,1,1,0,0,0,0,0,0,2,0,23.95,1756.2,0,0,1,1,0,0,0,2,0.3373239436619718,1.0327854391484608,4.276666119016055,0,1,3.2168738221975275,7.4714769121016245,24.735211267605635,1
0,0,1,1,65,1,1,1,1,0,1,1,0,2,1,99.05,6416.7,0,1,0,0,1,0,0,6,1.5238461538461539,0.9966528171475167,4.189654742026425,0,1,4.605670061029742,8.766815077043479,98.71846153846154,1
1,0,0,0,3,1,0,0,0,0,0,0,0,1,0,19.6,61.35,0,0,1,0,0,0,1,1,6.533333333333334,1.0433673469387754,1.3862943611198906,1,0,3.0252910757955354,4.132763672126045,20.45,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,45.65,45.65,1,0,0,0,0,1,0,1,45.65,1.0,0.6931471805599453,1,0,3.8426729272933526,3.8426729272933526,45.65,0
1,0,0,1,30,1,0,0,1,1,0,1,0,1,0,64.5,1929.95,0,0,0,0,1,0,0,4,2.15,0.997390180878553,3.4339872044851463,0,0,4.182050142641207,7.565767388773753,64.33166666666666,1
1,0,1,1,15,1,0,0,1,1,1,0,1,0,1,69.5,1071.4,0,0,0,0,0,0,1,5,4.633333333333334,1.0277218225419664,2.772588722239781,0,0,4.255612709818223,6.977654406361804,71.42666666666668,0
0,0,1,1,8,1,0,0,0,0,1,1,1,0,1,68.55,564.35,0,0,0,0,0,1,0,4,8.56875,1.0290846097738877,2.1972245773362196,0,0,4.242045918369452,6.337445008381255,70.54375,0
1,0,0,0,7,1,1,0,0,0,0,1,1,0,0,95.0,655.5,1,1,0,0,0,0,1,4,13.571428571428571,0.9857142857142858,2.0794415416798357,0,0,4.564348191467836,6.486922693742851,93.64285714285714,0
0,0,1,1,70,1,1,1,1,1,0,1,1,1,1,108.15,7930.55,0,1,0,0,1,0,0,7,1.5450000000000002,1.0475596063668187,4.2626798770413155,0,1,4.692723082995953,8.97860375580645,113.29357142857143,1
1,0,1,1,62,1,0,1,1,1,1,1,1,2,0,86.1,5215.25,0,0,0,0,0,1,0,7,1.3887096774193548,0.9769678917987337,4.143134726391533,0,1,4.467056883858457,8.559534031905763,84.11693548387096,1
0,0,1,1,6,1,0,0,0,0,0,0,0,0,0,19.7,113.5,0,0,1,0,0,0,1,1,3.283333333333333,0.9602368866328258,1.9459101490553132,1,0,3.0301337002713233,4.740574822994295,18.916666666666668,0
0,0,1,1,14,1,0,0,0,0,0,0,1,0,1,80.9,1152.8,0,1,0,1,0,0,0,2,5.778571428571429,1.0178350697510152,2.70805020110221,0,0,4.405498990859024,7.050816121822789,82.34285714285714,0
0,0,0,0,22,1,1,0,0,0,0,1,0,0,1,84.15,1821.95,0,1,0,1,0,0,0,3,3.825,0.9841462755901258,3.1354942159291497,0,0,4.444414407108697,7.508211346984919,82.81590909090909,0
1,0,1,1,22,1,0,0,0,0,0,0,0,1,0,20.15,419.9,0,0,1,0,0,0,1,1,0.9159090909090909,0.9472140762463344,3.1354942159291497,0,0,3.0516399054922867,6.042395275776525,19.086363636363636,0
1,0,1,1,16,1,0,1,0,1,0,1,0,2,0,64.25,1024.0,0,0,0,0,0,0,1,4,4.015625,0.9961089494163424,2.833213344056216,0,0,4.178226046202803,6.932447891572509,64.0,0
1,0,0,0,10,1,1,0,0,0,0,0,0,2,0,25.7,251.6,0,0,1,1,0,0,0,2,2.57,0.978988326848249,2.3978952727983707,0,0,3.2846635654062037,5.531807209916391,25.16,0
0,0,0,1,13,1,0,1,1,0,0,0,0,0,1,56.0,764.55,0,0,0,0,0,1,0,3,4.3076923076923075,1.0502060439560439,2.6390573296152584,0,0,4.04305126783455,6.640594529751104,58.81153846153846,0
0,0,1,0,20,1,1,1,0,0,0,0,0,0,0,82.4,1592.35,1,1,0,0,0,1,0,3,4.12,0.9662317961165048,3.044522437723423,0,0,4.423648309364701,7.37359399701373,79.61749999999999,0
0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,69.7,135.2,0,1,0,0,0,1,0,1,34.85,0.9698708751793399,1.0986122886681098,1,0,4.258445572902527,4.9141243937154115,67.6,0
1,0,0,0,53,1,1,0,1,1,1,0,1,2,1,73.9,3958.25,0,0,0,1,0,0,0,6,1.3943396226415095,1.0106084203538692,3.9889840465642745,0,1,4.316153890523174,8.283809892371835,74.68396226415095,1
0,0,1,1,11,1,0,0,0,0,0,0,0,1,0,20.6,233.9,0,0,1,0,0,0,1,1,1.8727272727272728,1.032215357458076,2.4849066497880004,0,0,3.0726933146901194,5.459159891664867,21.263636363636365,0
1,0,1,0,69,1,0,0,0,0,0,0,0,2,0,19.9,1363.45,0,0,1,0,0,0,1,1,0.28840579710144926,0.9929721069113685,4.248495242049359,0,1,3.039749158970765,7.2185066960178625,19.76014492753623,1
0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,70.9,273.0,1,1,0,1,0,0,0,1,17.725,0.96262341325811,1.6094379124341003,1,0,4.275276264727001,5.6131281063880705,68.25,0
1,0,1,0,72,1,1,1,1,1,1,1,1,2,1,89.05,6254.45,0,0,0,1,0,0,0,8,1.2368055555555555,0.9754897373510513,4.290459441148391,0,1,4.500365071621965,8.741208362759322,86.86736111111111,1
1,1,1,0,58,0,0,0,1,1,0,0,1,0,1,45.3,2651.2,1,0,0,0,0,1,0,3,0.7810344827586206,1.0090583847149275,4.07753744390572,0,1,3.835141961092188,7.883144763243498,45.710344827586205,1
0,0,1,1,16,1,0,0,0,0,0,0,0,0,0,20.4,321.4,0,0,1,0,0,1,0,1,1.275,0.9846813725490197,2.833213344056216,0,0,3.0633909220278057,5.775793010632473,20.0875,0
1,0,1,0,43,1,0,1,0,1,1,0,0,1,1,84.25,3539.25,0,1,0,1,0,0,0,4,1.9593023255813953,0.9769512110965427,3.784189633918261,0,0,4.445588116163626,8.171952625103168,82.30813953488372,1
0,0,1,0,2,1,1,0,0,1,1,1,1,0,1,104.4,242.8,1,1,0,0,0,1,0,6,52.2,1.1628352490421456,1.0986122886681098,1,0,4.657762636107262,5.496348217047172,121.4,0
1,0,1,0,14,1,0,0,1,1,1,1,1,2,0,81.95,1181.75,0,0,0,0,0,0,1,6,5.853571428571429,1.030027019959906,2.70805020110221,0,0,4.418238016636454,7.075597514511258,84.41071428571429,0
0,0,1,0,53,1,0,0,0,1,0,1,1,1,1,94.85,5000.2,1,1,0,1,0,0,0,4,1.7896226415094338,0.9946588953760158,3.9889840465642745,0,1,4.562784469491653,8.517433162620845,94.3433962264151,1
0,0,0,0,32,1,0,0,0,0,0,0,0,1,0,20.55,654.55,0,0,1,1,0,0,0,1,0.6421875,0.9953619221411191,3.4965075614664802,0,0,3.070375816549757,6.485474577945411,20.4546875,1
0,0,1,0,34,1,1,0,0,0,0,0,0,0,0,24.7,780.2,0,0,1,0,0,1,0,2,0.7264705882352941,0.9290307216003811,3.5553480614894135,0,0,3.246490991901174,6.660831199002524,22.947058823529414,1
0,1,0,0,15,1,1,0,0,0,0,0,0,0,1,74.45,1145.7,1,1,0,0,0,0,1,2,4.963333333333334,1.025923438549362,2.772588722239781,0,0,4.323470185213858,7.044643531044259,76.38000000000001,0
0,1,0,0,7,1,0,1,0,0,0,0,0,0,0,76.45,503.6,1,1,0,1,0,0,0,2,10.921428571428573,0.9410445669438476,2.0794415416798357,0,0,4.349632566862877,6.223766036206958,71.94285714285715,0
0,0,1,1,15,1,1,0,1,1,0,1,1,0,1,105.35,1559.25,0,1,0,1,0,0,0,6,7.0233333333333325,0.9867109634551495,2.772588722239781,0,0,4.666735541646246,7.352601343814152,103.95,0
1,0,1,0,61,1,0,0,0,0,0,0,0,1,1,20.55,1252.0,0,0,1,0,1,0,0,1,0.3368852459016394,0.9987635116269794,4.127134385045092,0,1,3.070375816549757,7.133295954896068,20.524590163934427,1
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,29.95,29.95,1,0,0,1,0,0,0,1,29.95,1.0,0.6931471805599453,1,0,3.432372999130605,3.432372999130605,29.95,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,45.3,45.3,0,0,0,0,0,0,1,1,45.3,1.0,0.6931471805599453,1,0,3.835141961092188,3.835141961092188,45.3,0
1,0,0,0,8,1,1,0,0,0,0,0,1,0,0,84.5,662.65,1,1,0,1,0,0,0,3,10.5625,0.9802514792899408,2.1972245773362196,0,0,4.448516375942715,6.497754902072211,82.83125,0
1,0,1,1,33,1,0,1,0,1,0,1,1,1,0,74.75,2453.3,0,0,0,0,1,0,0,5,2.265151515151515,0.9945474815040033,3.5263605246161616,0,0,4.327438444389479,7.805596867187762,74.34242424242424,1
0,0,0,0,13,1,0,0,1,1,0,0,0,0,1,79.25,1111.65,1,1,0,0,0,1,0,3,6.096153846153846,1.0790099490414948,2.6390573296152584,0,0,4.385146762010125,7.014499836412125,85.51153846153846,0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,24.8,24.8,1,0,0,0,0,1,0,0,24.8,1.0,0.6931471805599453,1,0,3.250374491927572,3.250374491927572,24.8,0
1,0,0,0,20,1,0,0,1,0,0,0,0,0,1,51.8,1023.85,0,0,0,0,0,0,1,2,2.59,0.9882722007722008,3.044522437723423,0,0,3.966511190712216,6.932301539400137,51.1925,0
1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,30.4,82.15,0,0,0,0,0,1,0,1,10.133333333333333,0.9007675438596493,1.3862943611198906,1,0,3.4468078929142076,4.420646205638937,27.383333333333336,0
0,0,0,0,13,1,0,0,0,0,0,0,0,1,0,19.65,244.8,0,0,1,0,0,1,0,1,1.5115384615384615,0.9583088667058134,2.6390573296152584,0,0,3.027715319407042,5.504518197131935,18.83076923076923,0
0,0,1,0,40,1,1,0,1,0,0,0,0,0,0,56.6,2379.1,0,0,0,0,1,0,0,3,1.415,1.0508392226148409,3.713572066704308,0,0,4.053522567701846,7.774897782589561,59.4775,1
1,0,1,1,43,1,1,1,0,0,1,0,1,1,1,71.9,3173.35,0,0,0,0,1,0,0,5,1.672093023255814,1.0264094187663744,3.784189633918261,0,0,4.289088639014612,8.06285816595844,73.79883720930232,1
1,0,1,0,6,1,0,0,1,1,0,0,1,0,1,91.0,531.0,1,1,0,0,0,1,0,4,15.166666666666666,0.9725274725274725,1.9459101490553132,1,0,4.5217885770490405,6.2766434893416445,88.5,0
0,0,1,1,69,1,0,0,0,0,0,0,0,2,0,19.75,1375.4,0,0,1,1,0,0,0,1,0.286231884057971,1.009282700421941,4.248495242049359,0,1,3.0325462466767075,7.227226673923325,19.933333333333334,1
0,0,1,1,72,1,1,1,1,1,0,1,1,2,0,109.7,8129.3,0,1,0,0,1,0,0,7,1.5236111111111112,1.02923376886458,4.290459441148391,0,1,4.706823839714591,9.003353102230058,112.90694444444445,1
1,0,1,1,59,1,0,0,0,0,0,0,0,2,0,19.3,1192.7,0,0,1,0,1,0,0,1,0.3271186440677966,1.0474224993413541,4.0943445622221,0,1,3.0106208860477417,7.084813006100993,20.215254237288136,1
0,0,1,0,20,1,0,1,1,0,1,1,0,0,1,96.55,1901.65,0,1,0,0,0,1,0,5,4.8275,0.9848006214396686,3.044522437723423,0,0,4.5803650670691205,7.551002930254652,95.08250000000001,0
1,0,1,1,24,1,1,0,0,0,0,0,0,2,1,24.1,587.4,0,0,1,1,0,0,0,2,1.0041666666666667,1.0155601659751035,3.2188758248682006,0,0,3.2228678461377385,6.377406988727283,24.474999999999998,0
1,0,0,0,59,1,1,0,1,1,1,1,1,0,1,111.35,6519.75,0,1,0,0,0,1,0,7,1.8872881355932203,0.992404465991339,4.0943445622221,0,1,4.721618998631338,8.782744678980025,110.5042372881356,1
1,0,1,1,72,1,1,0,1,1,1,1,1,2,1,112.25,8041.65,0,1,0,1,0,0,0,7,1.5590277777777777,0.995007423904974,4.290459441148391,0,1,4.7295977643631435,8.992513909856259,111.68958333333333,1
1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,20.75,20.75,0,0,1,0,0,0,1,1,20.75,1.0,0.6931471805599453,1,0,3.079613757534693,3.079613757534693,20.75,0
0,0,1,0,27,1,0,1,0,0,1,1,1,1,1,101.9,2681.15,0,1,0,0,1,0,0,5,3.774074074074074,0.9745029622360338,3.332204510175204,0,0,4.633757642840004,7.8943739906893216,99.30185185185185,1
0,0,0,0,14,1,0,0,1,0,1,0,0,0,1,80.05,1112.3,0,1,0,0,1,0,0,3,5.7178571428571425,0.9925046845721424,2.70805020110221,0,0,4.395066248181685,7.015083856734662,79.45,0
1,0,1,1,71,1,1,1,0,1,0,1,1,2,0,105.55,7405.5,0,1,0,0,0,1,0,6,1.486619718309859,0.9881839592743576,4.276666119016055,0,1,4.668614358544626,8.910113272022107,104.30281690140845,1
1,0,0,1,13,1,0,0,0,0,0,1,0,0,1,78.3,1033.95,0,1,0,0,1,0,0,2,6.023076923076923,1.0157677571470676,2.6390573296152584,0,0,4.373238128640803,6.9421083953538,79.53461538461539,0
1,0,0,0,44,1,0,0,0,0,0,0,0,0,0,68.85,2958.95,0,1,0,0,1,0,0,1,1.5647727272727272,0.9767445698818248,3.8066624897703196,0,0,4.246350085702971,7.992927655283545,67.24886363636364,1
0,0,0,0,33,1,0,0,1,0,1,0,0,1,1,79.95,2684.85,0,1,0,1,0,0,0,3,2.422727272727273,1.0176246517709933,3.5263605246161616,0,0,4.393831680123644,7.895752530400927,81.35909090909091,1
1,0,1,1,72,0,0,1,1,1,1,0,1,2,1,55.45,4179.2,0,0,0,0,1,0,0,5,0.7701388888888889,1.046788898907925,4.290459441148391,0,1,4.033355290595671,8.338114371264128,58.044444444444444,1
1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,79.9,79.9,1,1,0,0,0,1,0,2,79.9,1.0,0.6931471805599453,1,0,4.393213824064446,4.393213824064446,79.9,0
0,0,0,0,19,1,0,1,0,1,1,1,1,0,1,106.6,1934.45,1,1,0,0,0,1,0,6,5.610526315789474,0.955095289819295,2.995732273553991,0,0,4.678420647727684,7.568095136565964,101.81315789473685,0
1,0,1,0,64,1,0,0,1,1,1,1,1,1,1,102.45,6654.1,0,1,0,0,1,0,0,6,1.60078125,1.0148395558809176,4.174387269895637,0,1,4.639088404191552,8.803138757012336,103.9703125,1
1,0,0,0,2,1,0,0,0,0,0,0,0,0,1,46.0,84.5,1,0,0,0,1,0,0,1,23.0,0.9184782608695652,1.0986122886681098,1,0,3.8501476017100584,4.448516375942715,42.25,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25.25,25.25,0,0,0,0,0,1,0,0,25.25,1.0,0.6931471805599453,1,0,3.2676659890376327,3.2676659890376327,25.25,0
1,0,0,1,61,1,0,0,0,0,0,0,0,2,0,19.75,1124.2,0,0,1,0,0,0,1,1,0.3237704918032787,0.9331396555301931,4.127134385045092,0,1,3.0325462466767075,7.025716076615701,18.42950819672131,1
0,0,1,1,29,1,0,0,0,0,0,0,0,1,0,20.0,540.05,0,0,1,0,0,1,0,1,0.6896551724137931,0.9311206896551724,3.4011973816621555,0,0,3.044522437723423,6.293511696017657,18.622413793103448,1
1,1,1,0,23,1,1,0,0,0,0,0,1,0,0,86.8,1975.85,0,1,0,0,0,1,0,3,3.773913043478261,0.9897064716489682,3.1780538303479458,0,0,4.475061500641071,7.589259947758008,85.90652173913043,0
0,0,1,0,57,0,0,1,1,1,0,1,1,0,1,58.75,3437.45,0,0,0,1,0,0,0,5,1.030701754385965,1.02648749533408,4.060443010546419,0,1,4.09016919081162,8.142776067429795,60.30614035087719,1
1,0,1,1,72,0,0,1,1,1,1,0,0,2,0,45.25,3139.8,0,0,0,0,1,0,0,4,0.6284722222222222,0.9637200736648251,4.290459441148391,0,1,3.834061463958434,8.052232823522196,43.608333333333334,1
1,0,1,0,66,0,0,1,1,1,1,1,0,2,1,56.6,3789.2,0,0,0,1,0,0,0,5,0.8575757575757575,1.014348431309562,4.204692619390966,0,1,4.053522567701846,8.24017406713271,57.41212121212121,1
1,0,1,1,65,1,1,0,1,1,1,1,1,2,1,84.2,5324.5,0,0,0,1,0,0,0,7,1.2953846153846154,0.9728668006577745,4.189654742026425,0,1,4.44500143383527,8.580261882883221,81.91538461538461,1
0,0,0,0,8,1,0,0,0,0,0,1,0,0,1,80.0,624.6,0,1,0,1,0,0,0,2,10.0,0.9759375,2.1972245773362196,0,0,4.394449154672439,6.4387111892311015,78.075,0
0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,70.15,268.35,1,1,0,0,0,1,0,1,17.5375,0.9563435495367071,1.6094379124341003,1,0,4.264790324535862,5.596011649126543,67.0875,0
0,0,1,0,71,1,1,0,0,0,0,0,0,2,0,24.75,1836.9,0,0,1,1,0,0,0,2,0.3485915492957746,1.0453265044814342,4.276666119016055,0,1,3.248434627109745,7.516378894471428,25.871830985915494,1
1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,20.2,20.2,0,0,1,0,0,1,0,1,20.2,1.0,0.6931471805599453,1,0,3.054001181677967,3.054001181677967,20.2,0
1,0,1,0,4,1,0,0,0,0,1,0,0,0,0,50.05,179.35,1,0,0,0,0,0,1,2,12.5125,0.8958541458541459,1.6094379124341003,1,0,3.9328055446106744,5.194899407349548,44.8375,0
0,0,0,0,12,1,0,0,0,0,0,0,0,1,1,19.35,219.35,0,0,1,1,0,0,0,1,1.6125,0.9446597760551247,2.5649493574615367,0,0,3.013080911888604,5.395217191287996,18.279166666666665,0
1,0,0,0,24,0,0,1,0,0,0,1,1,1,1,50.6,1288.75,0,0,0,0,0,0,1,3,2.1083333333333334,1.061223649538867,3.2188758248682006,0,0,3.9435216724875173,7.162203680124759,53.697916666666664,0
0,0,1,1,31,1,0,1,0,1,1,1,1,1,1,81.15,2545.75,0,0,0,0,0,0,1,6,2.6177419354838714,1.0119650984834934,3.4657359027997265,0,0,4.408546844483277,7.842573315470176,82.12096774193549,1
0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,55.2,55.2,1,0,0,0,0,0,1,2,55.2,1.0,0.6931471805599453,1,0,4.028916756899646,4.028916756899646,55.2,0
1,0,0,0,30,1,1,0,0,0,1,0,1,0,1,89.9,2723.15,0,1,0,0,1,0,0,4,2.996666666666667,1.0096959584723768,3.4339872044851463,0,0,4.509760001183433,7.909911731832617,90.77166666666668,1
0,0,1,1,47,1,1,1,1,0,1,1,1,2,1,85.3,4107.25,0,0,0,0,1,0,0,7,1.8148936170212766,1.0244818038961363,3.871201010907891,0,0,4.457829598089382,8.3207524260614,87.38829787234043,1
1,0,0,0,54,1,1,1,1,0,1,1,1,2,1,108.0,5760.65,0,1,0,0,1,0,0,7,2.0,0.9877657750342935,4.007333185232471,0,1,4.6913478822291435,8.658979171001915,106.6787037037037,1
1,0,0,0,50,1,0,1,1,0,1,0,1,0,1,93.5,4747.5,0,1,0,0,1,0,0,5,1.87,1.0155080213903744,3.9318256327243257,0,1,4.548599834499697,8.465584057683007,94.95,1
1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,84.6,84.6,1,1,0,0,0,0,1,3,84.6,1.0,0.6931471805599453,1,0,4.449685283147696,4.449685283147696,84.6,0
0,0,0,0,72,1,0,0,0,0,0,0,0,2,0,20.25,1566.9,0,0,1,0,1,0,0,1,0.28125,1.0746913580246915,4.290459441148391,0,1,3.056356895370426,7.357492423366405,21.762500000000003,1
0,0,0,0,29,1,1,0,0,0,0,0,0,0,0,25.15,702.0,0,0,1,0,0,1,0,2,0.8672413793103447,0.9625008569274013,3.4011973816621555,0,0,3.263849190510932,6.555356891810665,24.20689655172414,1
1,0,0,0,2,1,1,0,1,0,0,0,0,0,1,54.4,114.1,1,0,0,0,0,0,1,3,27.2,1.0487132352941175,1.0986122886681098,1,0,4.014579593753238,4.745801315727837,57.05,0
0,0,0,0,10,0,0,0,0,0,1,0,0,2,1,29.6,299.05,0,0,0,0,0,0,1,1,2.96,1.010304054054054,2.3978952727983707,0,0,3.4210000089583352,5.703949127435522,29.905,0
1,0,1,0,18,1,1,0,0,0,0,0,0,0,1,73.15,1305.95,0,1,0,0,0,1,0,2,4.063888888888889,0.9918356497303866,2.9444389791664403,0,0,4.306090068583941,7.175451457345406,72.55277777777778,0
0,1,0,0,11,1,0,0,1,0,0,1,1,0,1,95.0,1120.3,1,1,0,0,0,1,0,4,8.636363636363637,1.0720574162679426,2.4849066497880004,0,0,4.564348191467836,7.022244005466835,101.84545454545454,0
1,0,0,0,16,1,0,0,0,0,0,0,0,2,0,19.75,284.35,0,0,1,0,0,0,1,1,1.234375,0.8998417721518988,2.833213344056216,0,0,3.0325462466767075,5.653716496982717,17.771875,0
0,0,0,0,72,1,1,0,1,1,1,1,1,2,0,86.6,6350.5,0,0,0,1,0,0,0,7,1.2027777777777777,1.0184917885552989,4.290459441148391,0,1,4.472780997942346,8.756446284463516,88.20138888888889,1
1,0,0,0,72,1,1,0,1,1,1,1,1,2,0,109.2,7878.3,0,1,0,1,0,0,0,7,1.5166666666666666,1.0020222832722832,4.290459441148391,0,1,4.702296896718814,8.971994346418777,109.42083333333333,1
0,0,1,1,41,1,0,1,0,0,1,1,1,1,1,74.7,3187.65,0,0,0,0,1,0,0,5,1.8219512195121952,1.0407973356842002,3.7376696182833684,0,0,4.3267781604434035,8.067352908713396,77.74756097560976,1
0,1,1,0,65,1,0,1,1,1,0,0,1,0,0,94.4,6126.15,0,1,0,0,0,1,0,5,1.4523076923076923,0.9983947196870925,4.189654742026425,0,1,4.558078578454241,8.72048499422784,94.24846153846153,1
0,1,0,0,13,1,0,0,1,1,0,0,0,0,1,54.8,731.3,0,0,0,0,0,1,0,3,4.2153846153846155,1.026530039303762,2.6390573296152584,0,0,4.021773869387265,6.596190266067024,56.25384615384615,0
1,1,0,0,4,1,0,1,0,0,0,0,0,0,0,75.35,273.4,0,1,0,0,0,1,0,2,18.8375,0.907100199071002,1.6094379124341003,1,0,4.335328031664641,5.61458689585173,68.35,0
1,0,0,0,41,1,1,0,0,1,0,0,1,1,0,65.0,2531.8,0,0,0,0,0,0,1,4,1.5853658536585367,0.9500187617260789,3.7376696182833684,0,0,4.189654742026425,7.837080689126748,61.75121951219513,1
1,1,0,0,15,1,0,0,1,0,0,0,0,0,1,74.4,1074.3,1,1,0,0,0,1,0,2,4.96,0.9626344086021505,2.772588722239781,0,0,4.32280727501391,6.980354971396481,71.61999999999999,0
1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,48.55,48.55,1,0,0,0,0,0,1,2,48.55,1.0,0.6931471805599453,1,0,3.902982260775997,3.902982260775997,48.55,0
1,0,0,0,42,1,1,1,1,1,0,0,1,1,1,99.0,4298.45,0,1,0,0,0,1,0,6,2.357142857142857,1.0337782587782587,3.7612001156935624,0,0,4.605170185988092,8.366242386524114,102.34404761904761,1
0,0,1,0,51,1,0,1,1,1,0,1,0,1,1,93.5,4619.55,0,1,0,0,0,1,0,5,1.8333333333333333,0.9687637621893678,3.9512437185814275,0,1,4.548599834499697,8.438269024609227,90.57941176470588,1
